"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36"
"1",2.35814445433828,1.59523087065597,0.99941315911484,2.29191193134365,2.89042304388679,2.73989557044393,2.63027781843645,3.04575485524143,1.7238854009662,2.97377439880576,1.49759492355883,1.89007105920333,3.70538437270274,2.51322776092918,3.05674330802264,2.5044197560534,1.35141576105122,1.05343152767213,1.91689248096592,1.00311131419754,2.06812879228886,0.908522857329996,1.8346291644927,1.98938824519235,1.9127744643454,2.06219181304904,2.08544005452023,1.95260999232022,2.23551211553004,3.0747065127715,3.38325333126889,2.20229366128346,0.693284185766213,1.62590738699163,1.45481538542309,2.12807937043121
"2",2.42405018922231,3.67226002803828,1.4756527860145,2.26989483518376,2.69606035729284,1.19515301400069,0.427286179504694,1.78219228552523,2.1874236859596,3.84405808874793,1.22225801470336,3.58637269850011,1.09617726751749,-0.377256069780346,0.00456451343422848,0.734007228210825,2.26714661310178,3.41891251507804,2.58535348748412,2.64161971353123,2.30091476914117,1.88733465401695,2.24125620493303,2.98134088540994,3.08422209036448,3.11067346042661,2.53311830158158,1.84386715676446,2.96455606833083,2.5500054410074,2.88541113416894,2.20896844901734,2.33253802714241,1.51791042493558,1.03483793044625,1.15338229817912
"3",2.35986361068142,2.21357691753054,1.20952831605497,1.07342228494796,2.6646391077822,2.4177714817226,1.76672404312946,0.501214956531993,1.51416693939453,2.82381250445266,2.86901239158448,3.57529117702466,3.41137785682102,0.859420865009245,1.88429775694043,1.62273213832525,4.10351329217801,2.16297360858799,1.86756995768463,1.37217126240084,0.402143432968128,-0.63519731457972,2.7356010972734,2.03127197423226,2.1166462798246,1.99995337536111,0.73053154027566,1.27268825587713,1.73463815172185,2.69819359173789,2.84822238953454,2.4346983070006,2.6220213526776,3.09295048917164,-0.724157910817091,0.379926403150302
"4",3.05114655725829,3.16979511970198,3.02536868218698,2.05820295865752,1.96312525041898,4.12491174164524,1.99409847683807,3.58851018706414,2.01082296127397,3.24799279132238,2.32972508199266,1.51538871414528,1.47327338599532,1.09552739910909,1.3768387478245,1.83272273480788,1.54886579949165,2.03521854307389,1.75197613993439,2.93457202334419,2.45181119714556,2.70879333919524,2.04682285276762,3.56753713396816,2.60521998294863,2.32622186344542,3.44173573515666,3.67833718245444,2.12471468635407,3.96900987491163,3.99574672805222,3.49922305766271,3.27167376431002,2.65124294225895,0.75108737050917,2.59381651280892
"5",3.61402496980422,2.52073082469057,1.19849457460283,2.96035961876554,1.67442593270796,1.42720998043526,0.899620605042569,2.35092144905391,1.03408808244437,1.61033278991845,0.926996875285129,1.3735291978592,3.1975848405556,2.42445418892726,2.18018830722653,2.47322679389056,0.406923440282274,1.18670348548997,1.7107381441619,0.926160654008513,2.29908507546911,0.672436543532402,1.81565080376825,1.43157377529536,2.19940742819335,3.36871961269117,2.3142520550377,1.61805300100591,0.427883318542769,0.575216809114085,1.93413281357978,1.29880852507591,2.72040640859759,1.27655583792677,1.74940969775225,1.27733088255539
"6",2.5221344575813,3.36814959435229,1.78273443855809,2.09388612214683,2.8034742725642,3.7332272372099,1.23825425102654,4.08679105319548,2.24084253976438,2.55860860816315,1.18042171554714,3.05616015930264,3.02256497312267,2.7428596614015,1.27257178640891,0.7796668571673,3.35832501261454,3.05655777353155,3.34698961638678,1.69950972776517,0.438171306335513,1.03940937453711,-0.0148929597147791,3.97237335945275,3.27332925636535,2.60505686085541,3.35812368820785,1.78212505186874,4.27371570815995,3.40956485842746,4.68157789851758,3.67544408834561,2.47166053945826,2.09239946004798,2.12855489572958,1.30447962147694
"7",2.03438188881551,2.33850040916794,1.5708199558842,2.43269199149733,4.90536395367461,3.56308652003408,2.78847859723937,4.70024001926016,1.57410599196868,3.3255140049994,0.940106706018897,2.43613309524875,1.61798978462326,-0.127810011218628,1.90684795396066,2.50148671097333,1.8084469119604,2.16307988328886,3.56604562227435,1.77853511046393,2.24460357066225,3.76359182151193,1.05420941676851,1.28854723483034,2.88387281356505,3.09961458299562,2.52652244415336,1.29595583412908,2.05384672160941,4.21402393924566,4.8729586611602,3.70767347309974,1.80864244358272,2.39687543880054,2.06045849977524,2.67437871584
"8",3.66311296384013,3.61684709327268,1.43088029675352,3.68282689186275,3.01126526337775,3.05511195264332,2.6017086781766,3.35441602301471,1.72742448664629,3.20959077989061,2.30258281358999,2.67340185852264,2.97833347933731,0.962003593528053,1.61454086120864,2.79947760952444,3.45625777421207,1.42833925260791,1.27983634757663,2.17248754739098,0.594266198529384,-0.2535335611827,2.65055595402008,0.734110106845064,3.69570711038594,2.61221128401295,3.91016975898301,3.09204375369211,2.23830029017649,3.11952906177234,4.12714669299046,4.35103029956243,3.2874608595212,4.3153403275084,3.39350291157605,2.82656389725966
"9",0.88841949180829,1.9078643383446,1.65856582586503,0.895085069151091,3.14303357905676,2.02994941319654,0.780977909844234,2.09534913718268,2.10912008684863,2.6391302913584,1.06785399391162,2.67241455106896,2.25654137252244,1.30425888025942,1.50456635077491,1.33164276988057,1.58351802766382,1.04751562775725,1.43160622993711,0.431736584962297,1.57483604250883,1.25072013618228,1.5487331935494,3.0945224056283,2.42239841618904,2.69455377434298,1.09076217291682,1.39630754404307,2.08404083627182,2.07931316989053,2.97459993618024,1.83630967320846,2.56421258468172,1.68611788424946,1.75262762957621,1.85845982445928
"10",2.9443623665987,3.0369447795679,2.31738147446034,2.33886190451588,1.70158309689796,1.7318621656678,0.660828937038052,2.45005408748499,0.33373246591532,2.33657630888538,1.32482734488466,2.00865139237698,2.436532604226,2.3961091354634,3.77440818094469,2.63271694399748,2.60505338838421,1.58036244468,2.63760103219886,1.88716273415377,1.32564053300263,3.60968368559431,1.47199776939596,2.26430120278866,2.34940156105143,3.61306604301378,2.94367862471166,1.30789365706343,1.93683154763256,1.45378260321406,3.37372029798111,1.64292381369805,2.08204269280946,2.08013744510483,0.929714735512431,2.74564831034841
"11",1.21665093720325,2.21053465760403,2.84821200459366,0.554562280564709,2.13716847471412,2.69475431892546,2.57604848471504,2.67976816523132,3.68173562622851,3.59010714323616,2.80964830731657,3.07341140149423,3.56296876591221,0.87328499106523,3.10221239073189,3.04251380024868,2.8593303693376,1.72473213191273,2.67363212780617,2.2215985996242,1.87404241346058,1.47444646526642,2.74705107100042,3.72863651171931,2.72854450603785,2.73773829492118,2.17400921384329,0.389512545328282,2.36367546190382,3.13367657093151,3.11672119713014,2.22627672026731,2.91697298119928,3.62406107611511,1.70503075268554,3.30988835252674
"12",5.56568456570076,2.97510986240245,0.8599904150877,3.73328897050454,2.65564598685755,2.89184802689925,0.377763701368935,3.28100681523551,0.962949308648712,2.69647154007167,1.52975817620571,2.24702170336612,1.76779747812446,2.25998204973628,1.89624026122326,1.85112815204203,2.83083172524022,1.46847628528276,2.45427159053966,1.42862678803268,2.89266387303424,2.00256784494098,2.9404161066941,3.21387548595961,2.89230741905573,2.53428082267509,0.896664924867408,3.14175244360477,1.11514343615481,1.1963475797379,2.16321650208233,1.0033903492749,3.63506141867583,1.8574468082236,1.02032927422454,1.52314452566936
"13",4.05084845667537,3.81126232210722,2.79012923975913,2.72160387122911,4.00743517949338,3.9695849263949,1.21901242293502,3.7805909209315,1.522691100045,3.66879759833661,2.95376638380106,3.28893091086829,1.78164088549904,1.33058877961128,2.29538817790274,1.94733474393951,3.95710487725286,3.00105579974623,2.78351311385099,0.348713532758666,1.0830134697043,1.50900393983091,1.95031873293178,2.93708272672435,4.19361871865739,2.25224259259029,2.73668833886865,2.48064466533801,2.44554371716965,1.92773359535494,2.44915269838233,3.64716113898005,3.11057921270884,1.03865659536201,1.82427770723224,0.1558590918797
"14",2.37479205647995,3.20988995198391,2.41671380170918,2.40527210835953,2.47078800752308,2.41580694187625,2.93796976418633,3.2050738277925,1.56824007542469,1.91581700795454,1.4169139932654,1.04165735636809,2.86520093325607,2.60589568231857,3.56158501127278,1.89715460181974,4.72695330774522,2.53455180856473,3.83897407910225,1.15273361096931,0.71308634598844,2.21268399150402,1.32483775812207,3.15694204939698,2.8150606149167,3.25297581209757,0.251037587165229,1.15073120662877,2.09654473830495,1.30490366149194,2.71521687703155,1.9797820701649,2.27190232812322,1.12523559194028,0.215353878252958,1.72664435276931
"15",4.02763782364135,2.32277933333497,2.10221656900961,1.13947947918299,2.93428749754006,2.03487972284758,1.66395123435545,3.6296501958533,1.77391689563922,3.49471719390178,3.58209845242762,2.68063730817386,2.24962182603745,2.45577015704321,2.57400657913856,3.58386315036459,5.49938442828146,2.86068514780168,3.49361924034635,3.72075552599974,2.85229241682476,1.23578950493479,2.026916066282,4.45140885986927,2.75130359106047,1.96928326149403,2.43834035603197,1.87819216462198,3.05860108774563,2.68800259285337,4.07680233274133,2.6015205029198,1.87204258841012,2.710937351445,1.56059017661515,3.42859974870029
"16",2.29280877046327,1.41900369194462,1.24840050078298,1.3237636641034,3.07846071148909,3.01265561823953,1.78101878358352,3.25082472569905,0.224996110204994,2.48914948625301,0.816360605664357,3.26341590281668,2.21299128574767,1.8342438719612,1.33190716099018,2.32777014929931,2.81645648368445,2.51288550913539,1.79846483691326,2.34037314724108,0.529533949763904,1.78434679400146,2.50941339060444,2.99154655571468,1.72988008664826,2.18250597212376,2.57715825995792,2.70186881636236,0.503109355439391,1.2114832007364,2.44153155920452,-0.0274200301113063,2.38112250976479,2.82935192965615,1.82093467675225,2.40191574462992
"17",2.62873764937127,2.92924076194727,1.60682058490985,1.55098035781085,2.59157330801745,2.67032182610026,0.760136080161139,2.61923523546789,0.925938931770634,1.33499481043892,1.14384906747182,1.59867463911721,3.18514870541497,0.872289396867518,1.68175664607086,0.75261265131623,3.00108494863407,1.29752026912961,1.67537509941881,1.6629119010999,0.9873096790032,2.12681373891493,1.84010297397431,1.33890469886101,2.92322942279017,2.85820032023072,2.77421078200184,1.99416733810257,2.74361425003896,3.27688807561041,3.54081672500467,2.68325275322874,2.83152135656904,2.17488727486647,2.70856431659539,2.40771295332152
"18",2.31907753038675,3.75817362379407,4.33208211848294,3.11404595561838,3.85593345507198,2.93928085696446,2.33692851544669,4.46615753037641,1.66395352503322,3.64671706980768,0.0800669474116011,1.82221430079917,1.6788036266226,1.67840436113454,2.13170552096111,2.5366791530752,1.52789076520841,2.99233773160351,2.40666474158727,2.88982117899185,1.89856079518939,2.60281297681395,2.21368312003038,2.66914043045979,3.11885749683577,3.0083529533671,3.53293492238028,3.74594347650895,1.1310790606554,2.69405558114418,3.04351653608385,2.00951845688924,3.01483590385704,2.04762646196507,0.718661280087336,2.59562085102714
"19",2.16051441321958,2.12439544173627,-0.180327473265482,0.896239819218336,0.602345531294676,0.123738842133138,0.128919146934068,2.20101688090776,-0.450429925147927,2.49581089779292,0.338431741938699,1.1827168426537,2.8171779176088,1.70133793416729,2.08674593996133,1.24146242857319,2.51188664897096,0.304682222590623,3.23395084636457,1.6441712764318,0.746686701557247,2.37269517972314,1.31653158586316,1.18933616917112,0.964105081532856,2.80470639702253,1.70946382479936,1.87544712844777,1.8406850904033,1.43012429201838,2.16072477166079,0.768365424878911,2.04535262202792,1.4203462353211,1.41297542255852,0.467853105137152
"20",3.2900966544661,2.27019163231829,0.153698698255886,1.53828736434116,2.97047365240785,0.652720688333879,1.71543106494469,3.78569645661689,1.53389998402655,3.17839470592053,1.6112672630726,3.67459596325078,2.61554455590886,2.3532300510094,3.50019305710908,2.09095636539767,2.73575843271117,2.93115906040618,3.05957767533952,3.67627868255471,2.35212212253668,1.43176804720069,2.39951354190976,3.44571808470265,3.3987877813174,3.73031602094889,2.65681405502798,3.32522626516322,2.56716759820458,2.18222437885999,2.19589607227068,1.59997672115227,3.04571768632027,3.13577538739835,-1.13998953839716,2.77944144952892
"21",4.97226368332835,3.45432173821094,3.35233939632979,3.03315170758881,4.35090300199138,2.58690208413502,1.8991683933852,5.05018992503787,1.49672812170838,3.40616623576926,3.05142949460557,2.17758423422006,2.47539387455289,2.82138440885005,3.37952343367779,4.12791962850719,3.03474188075087,3.70202235257495,3.24101096303941,3.92221022469766,2.25370929700019,2.76838357932037,2.69210111587391,3.07703621028802,4.9602599595159,3.35852638122595,4.05365054164889,1.88184761308475,1.93830529790438,1.51544896640923,2.05093394566094,2.63954895468142,0.99551156442686,0.43495881955172,1.01138933435902,0.575578827621249
"22",2.72306214523732,1.90068773325426,0.928780477392512,1.04817700463115,2.61818525871217,3.32064371527882,2.89512754131429,3.88350080643829,2.57582854321732,3.54622382523232,4.52000905540978,3.30147519582765,3.61056952966647,3.30396871045955,3.82674058040804,1.36491900845578,3.21827843297881,2.15093202980495,3.00551574002241,1.42030910019619,1.22551764318484,1.09661597830447,3.20073511617523,3.24582974051054,3.33676672967996,3.38107519809587,3.76407624271691,1.92630181021871,3.94892460313365,3.25333897185117,4.26985229909388,4.16816661642835,3.99985864718967,4.13552232671944,4.02995665414782,3.01135460090211
"23",3.2745610883229,3.1841817722387,2.16648197915644,3.44149303615067,2.97806118699785,3.41239383581951,1.24871540643258,3.37402542297163,0.320801932519993,2.4095044992182,1.24371328889385,0.898637620730216,1.43060269899941,0.490222161322178,1.0547389894113,1.35370705467471,1.03732605246831,0.595905724827893,1.40376123829718,1.2589865284479,0.511198673263056,-0.136036267204727,1.53013607453748,0.496584756290852,2.96343492648319,0.896678521446948,2.80690682221006,1.95603786274272,2.50266780859687,1.33259521203559,1.59977428281251,3.41222876882519,2.19909451573679,1.84180916666307,1.64850075452892,2.19978780683515
"24",4.68916039966752,1.89739609748987,1.42403931061763,1.68928830798758,3.0248206126661,2.16402120695683,2.21930008187568,3.62717545866161,2.75330777854421,3.18176842571341,3.58794841426445,2.86457907881644,1.93784804604184,2.15849576607934,2.44215441161324,-0.0666792714421198,1.59595249057287,2.26938961660049,3.26191519533605,2.2717226028876,1.89884523888791,2.44295056917153,2.6863051588734,2.78903851851451,2.1156851659584,2.45329801405154,3.85432576697041,2.89020541114013,2.9607873556439,3.0019630695819,3.93057596383758,2.49866306332603,1.453738954696,1.42215421913376,3.11165874842475,0.876803449097889
"25",3.34812291374369,0.731148041872157,-0.109680816067227,0.513005798359718,2.87777458957671,2.2897121242369,3.17798194180239,1.82108309393027,2.69609107889109,3.39549374117762,2.87705077751699,2.18597488070594,3.21799773154192,3.18099555065171,2.73119375895826,2.33567490933118,1.45147302116267,1.65093357066328,2.79639739094604,3.23740749646252,1.36189775225187,3.46125326963904,2.37177694153649,2.06136624143267,1.23857209193526,1.74669271636455,3.30108213470111,1.70537448798137,2.17374318928968,2.98865804304236,2.67279474221616,1.1273878432852,3.15522791930314,3.71117687845495,0.945482455513269,2.00709290840128
"26",3.65934634256304,3.57010141269464,2.7997656302978,2.42050637004136,2.25974875791917,0.146555549800809,-0.506452516140866,2.86682923697649,1.55316284967391,2.45626343544249,1.49266623707192,1.85321607000018,1.03493887594781,2.49456450718417,1.54510195074958,2.61963680821633,2.07417809081105,1.96337433698247,2.94162069362692,2.0841005086958,1.89571486569169,1.9666076161659,2.61226186770545,3.40946502665935,2.54401194912033,3.04452246460161,3.29162749481264,2.37816040691478,1.27552932886967,1.1638821120739,1.73323060667887,0.263177740986722,2.29742882660955,2.23097043210655,2.96063018670378,1.36370947173183
"27",3.18647185573292,2.66771474388466,0.765093194808341,1.71138047309258,3.68631098083945,2.56583882805857,1.89257715511054,3.18525781380996,3.69520694662314,2.04272143593833,2.74526492190897,3.15954241525836,1.90389676566132,3.51288399640991,1.35191000161789,2.40179951430653,2.94366466226423,2.16719251448584,2.40752171711296,3.27823697655335,2.73366829204369,3.06264595635146,2.93181143986459,4.12579023813831,2.87214078828394,2.40177648719533,3.4513093784479,2.5430484723751,2.28811968344904,2.34735784998254,3.13449796586308,2.25387515258925,1.03580168061854,0.808146279746224,1.81666150463871,2.20739109029582
"28",2.12260246740133,1.82005103766977,2.87312838504403,1.22078100776516,2.68216776923233,3.06473922523308,1.32651987990574,2.98400476691869,2.32078183029601,2.53874974658105,1.33849174420387,1.83118622551586,2.82852569526911,2.63137758614357,2.63878295121617,1.46858582268267,3.22824688043197,3.37305976040575,2.33521850063876,1.88032862139845,2.13032542234628,-0.0388216377573551,2.38541268030677,2.57177026053033,3.04818007956225,2.67202998690347,3.26830356851042,1.85198756961678,3.06376139192355,3.41864492268284,4.05128108994616,2.2199750948471,5.21596620809212,3.3677757146042,2.1374448245481,3.34313485791737
"29",1.94239722955089,1.58566563796877,0.497807460336538,3.43847109958078,3.48835719654117,3.47855017179646,2.34121175992484,3.27218141308926,2.59603950345753,3.17672671232415,2.95072794005723,1.14118209278017,2.05190556739978,1.500063290959,0.504064232321092,1.14617191430877,3.72547370558541,3.0945192194982,2.12365752016861,2.59196478569142,2.48482444204234,1.26638515749323,3.62754067535175,4.33720377928623,3.67817259524424,3.41528869505026,4.20167306304792,3.09680480145323,2.32134733942866,2.18740722559928,2.50409757371397,2.67842419296822,4.38921384528297,2.58066136581819,3.98361304304331,3.84557088390528
